Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
IPHI,Inphi Corporation,30.18,1302033406.8,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/iphi
INPX,Inpixon ,1.14,9282781.74,n/a,2014,Technology,EDP Services,https://www.nasdaq.com/symbol/inpx
INSG,Inseego Corp.,1.92,112954909.44,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/insg
NSIT,"Insight Enterprises, Inc.",33.56,1202666899.2,n/a,1995,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/nsit
INSI,Insight Select Income Fund,19.35,207239177.25,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/insi
ISIG,"Insignia Systems, Inc.",1.64,19619313.44,n/a,1991,Consumer Services,Advertising,https://www.nasdaq.com/symbol/isig
INSM,"Insmed, Inc.",21.69,1661843248.74,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/insm
NSP,"Insperity, Inc.",68.45,2839604236.65,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/nsp
INSE,"Inspired Entertainment, Inc.",5.75,123502956.25,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inse
NSPR,InspireMD Inc.,2.17,6464848.81,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nspr
NSPR.WS,InspireMD Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nspr.ws
NSPR.WS.B,InspireMD Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nspr.ws.b
IBP,"Installed Building Products, Inc.",58.7,1870304096,n/a,2014,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/ibp
IIIN,"Insteel Industries, Inc.",27.41,521915070.86,n/a,n/a,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/iiin
INST,"Instructure, Inc.",42.1,1307039757.5,n/a,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inst
PODD,Insulet Corporation,84.28,4921196514.08,n/a,2007,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/podd
INSY,"Insys Therapeutics, Inc.",5.76,424882886.4,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/insy
NTEC,Intec Pharma Ltd.,6.35,165581139.5,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ntec
ITGR,Integer Holdings Corporation,56.45,1800787966.8,n/a,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/itgr
IART,Integra LifeSciences Holdings Corporation,54.15,4250463204.3,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/iart
IDTI,"Integrated Device Technology, Inc.",30.8,4075996078,n/a,1984,Technology,Semiconductors,https://www.nasdaq.com/symbol/idti
IMTE,Integrated Media Technology Limited,3.38,8935405.18,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/imte
INTC,Intel Corporation,49.36,230412480000,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/intc
NTLA,"Intellia Therapeutics, Inc.",23.63,1001615089.05,n/a,2016,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/ntla
IDN,"Intellicheck, Inc.",1.9,28474997.9,n/a,1999,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/idn
INS,Intelligent Systems Corporation,5.15,45206638.2,n/a,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ins
IPCI,Intellipharmaceutics International Inc.,0.5992,26087879.1208,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ipci
I,Intelsat S.A.,4.43,529653807.97,n/a,2013,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/i
IPAR,"Inter Parfums, Inc.",47.55,1486930962.15,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ipar
IBKR,"Interactive Brokers Group, Inc.",66.21,27259007846.79,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ibkr
ICPT,"Intercept Pharmaceuticals, Inc.",60.73,1528736734.94,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/icpt
ICE,Intercontinental Exchange Inc.,70.32,40946935668.24,n/a,2005,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ice
IHG,Intercontinental Hotels Group,60.64,11562225100.96,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/ihg
IDCC,"InterDigital, Inc.",72,2493167328,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/idcc
TILE,"Interface, Inc.",24.65,1462670829.35,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/tile
LINK,"Interlink Electronics, Inc.",5.89,43247195.42,n/a,n/a,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/link
IMI,"Intermolecular, Inc.",1.42,70403504.86,n/a,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/imi
INAP,Internap Corporation,11.25,225686317.5,n/a,1999,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/inap
IFF,"Internationa Flavors & Fragrances, Inc.",132.6,10465804798.8,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/iff
IBOC,International Bancshares Corporation,38.4,2538135206.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/iboc
IBM,International Business Machines Corporation,148.89,137152687737.66,n/a,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/ibm
IGT,International Game Technology,26.89,5470770500,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/igt
IP,International Paper Company,50.15,20766793939.7,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/ip
INSW,"International Seaways, Inc.",18.07,525970681.86,n/a,2016,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/insw
ISCA,International Speedway Corporation,42.85,1893537900.6,n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/isca
THM,International Tower Hill Mines Ltd,0.5575,103914095.27,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/thm
IGLD,Internet Gold Golden Lines Ltd.,5.9291,113857610.1126,n/a,1999,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/igld
IIJI,"Internet Initiative Japan, Inc.",10.33,17046235.44,1650168,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/iiji
IDXG,"Interpace Diagnostics Group, Inc.",0.94,25238083.5,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/idxg
IPG,"Interpublic Group of Companies, Inc. (The)",22.03,8469865992.96,n/a,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/ipg
XENT,"Intersect ENT, Inc.",38.45,1145999827.65,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/xent
INTX,"Intersections, Inc.",1.71,41195775.87,n/a,2004,Technology,EDP Services,https://www.nasdaq.com/symbol/intx
IPL^D,Interstate Power and Light Company,24.98,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ipl^d
INXN,InterXion Holding N.V.,61.5,4386610500,n/a,2011,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/inxn
INTT,inTest Corporation,7.25,75494670.5,n/a,1997,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/intt
IVAC,"Intevac, Inc.",6.05,133459720.9,n/a,1995,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ivac
INTL,INTL FCStone Inc.,42.25,796180209.5,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/intl
ITCI,Intra-Cellular Therapies Inc.,21.59,1180550958.68,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itci
IPI,"Intrepid Potash, Inc",3.65,476371541.15,n/a,2008,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/ipi
XON,Intrexon Corporation,15.8,2039244601.2,n/a,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/xon
IIN,IntriCon Corporation,18.85,130697360.95,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/iin
INTU,Intuit Inc.,169.87,43505586441.68,n/a,1993,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/intu
ISRG,"Intuitive Surgical, Inc.",399.15,45128737614.15,n/a,2000,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/isrg
INUV,"Inuvo, Inc",0.98,28046208.4,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/inuv
IVC,Invacare Corporation,17.25,567200027.25,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ivc
VKI,Invesco Advantage Municipal Income Trust II,10.55,468330863.05,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vki
VBF,Invesco Bond Fund,17.87,203308223.03,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vbf
VCV,Invesco California Value Municipal Income Trust,11.54,552365954.36,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vcv
VTA,Invesco Credit Opportunities Fund,11.58,858011808.72,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/vta
IHIT,Invesco High Income 2023 Target Term Fund,9.74,233189362.62,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/ihit
IHTA,Invesco High Income 2024 Target Term Fund,9.1,73710000,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/ihta
VLT,Invesco High Income Trust II,13.72,111384845.88,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/vlt
IVR,INVESCO MORTGAGE CAPITAL INC,16.27,1816321234.32,n/a,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ivr
IVR^B,INVESCO MORTGAGE CAPITAL INC,25.1,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivr^b
IVR^C,INVESCO MORTGAGE CAPITAL INC,23.73,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivr^c
IVR^A,Invesco Mortgage Capital Inc.,25.16,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivr^a
OIA,Invesco Municipal Income Opportunities Trust,7.42,352118370.52,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/oia
VMO,Invesco Municipal Opportunity Trust,11.61,782682658.47,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vmo
VKQ,Invesco Municipal Trust,11.56,639501824.12,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vkq
VPV,Invesco Pennsylvania Value Municipal Income Trust,11.61,276661005.84,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vpv
IVZ,Invesco Plc,30.72,12507575685.12,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/ivz
IQI,Invesco Quality Municipal Income Trust,11.82,625086480.54,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iqi
VVR,Invesco Senior Income Trust,4.4,792159104,n/a,1998,n/a,n/a,https://www.nasdaq.com/symbol/vvr
VTN,Invesco Trust  for Investment Grade New York Municipal,12.84,250094348.52,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vtn
VGM,Invesco Trust for Investment Grade Municipals,12.14,658295093.44,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vgm
IIM,Invesco Value Municipal Income Trust,14.35,675261033.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iim
ISTR,Investar Holding Corporation,25.1,238806244.3,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/istr
ITG,"Investment Technology Group, Inc.",19.33,639449583.06,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/itg
ISBC,"Investors Bancorp, Inc.",13.19,4009136363.61,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/isbc
IRET,Investors Real Estate Trust,5.06,607524280.22,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/iret
IRET^C,Investors Real Estate Trust,23.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iret^c
ITIC,Investors Title Company,200.2,377550973.8,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/itic
NVTA,Invitae Corporation,7.02,377014617.72,n/a,2015,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/nvta
INVH,Invitation Homes Inc.,21.9,11369891809.8,n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/invh
NVIV,InVivo Therapeutics Holdings Corp.,0.58,22071340.88,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nviv
IVTY,"Invuity, Inc.",3.75,64529790,n/a,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ivty
IO,Ion Geophysical Corporation,24.2,335011514.2,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/io
IONS,"Ionis Pharmaceuticals, Inc.",47.74,5986749675.06,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ions
IOVA,"Iovance Biotherapeutics, Inc.",17.1,1529522376.3,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/iova
IPAS,iPass Inc.,0.3874,27251759.9224,n/a,2003,Technology,EDP Services,https://www.nasdaq.com/symbol/ipas
IPGP,IPG Photonics Corporation,231.41,12509126729.2,n/a,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/ipgp
IPIC,iPic Entertainment Inc.,12.85,143595923,n/a,2018,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ipic
CLRG,IQ Chaikin U.S. Large Cap ETF,24.55,282325024.55,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clrg
CSML,IQ Chaikin U.S. Small Cap ETF,27.07,433120027.07,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csml
IQV,"IQVIA Holdings, Inc.",99.72,20768694372,n/a,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/iqv
IRMD,iRadimed Corporation,14.25,151116234,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irmd
IRTC,"iRhythm Technologies, Inc.",61.92,1452119047.2,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irtc
IRIX,IRIDEX Corporation,5.98,69532539.7,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/irix
IRDM,Iridium Communications Inc,11.3,1109789192.9,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdm
IRDMB,Iridium Communications Inc,406.98,203490000,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdmb
IRBT,iRobot Corporation,66.72,1864508748,n/a,2005,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/irbt
IRM,Iron Mountain Incorporated,30.89,8813273748.61,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/irm
IRWD,"Ironwood Pharmaceuticals, Inc.",15.07,2274010420.77,n/a,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/irwd
IRS,IRSA Inversiones Y Representaciones S.A.,23.27,1346580122.42,n/a,n/a,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/irs
IRCP,IRSA Propiedades Comerciales S.A.,44.75,147604876.75,3298433,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/ircp
PMPT,iSectors Post-MPT Growth ETF,25.85,12925103.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pmpt
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,49.64,764456000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slqd
CSJ,iShares 1-3 Year Credit Bond ETF,103.7,10826280000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csj
ISHG,iShares 1-3 Year International Treasury Bond ETF,87.2087,87208700,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ishg
SHY,iShares 1-3 Year Treasury Bond ETF,83.5,11447850000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shy
TLT,iShares 20 Year Treasury Bond ETF,120.17,6260857000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tlt
IEI,iShares 3-7 Year Treasury Bond ETF,120.37,7234237000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iei
IEF,iShares 7-10 Year Treasury Bond ETF,102.7,8359780000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ief
AIA,iShares Asia 50 ETF,66.04,931164000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aia
COMT,iShares Commodities Select Strategy ETF,36.75,356475000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/comt
ISTB,iShares Core 1-5 Year USD Bond ETF,49.27,1837771000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/istb
IXUS,iShares Core MSCI Total International Stock ETF,61.55,9238655000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ixus
IUSG,iShares Core S&P U.S. Growth ETF,53.69,3524748500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusg
IUSV,iShares Core S&P U.S. Value ETF,51.805,3305159000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusv
IUSB,iShares Core Total USD Bond Market ETF,49.7,2087400000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusb
HEWG,iShares Currency Hedged MSCI Germany ETF,26.605,597282250,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hewg
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,24.5898,25819290,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/susb
SUSC,iShares ESG USD Corporate Bond ETF,24.51,12255000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/susc
XT,iShares Exponential Technologies ETF,35.87,2143232500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/xt
FALN,iShares Fallen Angels USD Bond ETF,26.41,60743000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/faln
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,40.01,42010500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifeu
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,29.1,512160000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifgl
IGF,iShares Global Infrastructure ETF,41.95,2458270000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igf
GNMA,iShares GNMA Bond ETF,48.53,114045500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gnma
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,49.97,9994000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyxe
CIU,iShares Intermediate Credit Bond ETF,106.77,7142913000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ciu
IGOV,iShares International Treasury Bond ETF,51.75,1035000000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igov
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,111.09,11775540000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emb
MBB,iShares MBS ETF,104.31,12193839000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mbb
JKI,iShares Morningstar Mid-Cap ETF,151.959,402691350,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jki
ACWX,iShares MSCI ACWI ex US Index Fund,48.55,3097490000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwx
ACWI,iShares MSCI ACWI Index Fund,70.09,8228566000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwi
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,75.23,4799674000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aaxj
EWZS,iShares MSCI Brazil Small-Cap ETF,17.14,79701000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewzs
MCHI,iShares MSCI China ETF,67.09,3367918000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mchi
ESGD,iShares MSCI EAFE ESG Optimized ETF,65.663,196989000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgd
SCZ,iShares MSCI EAFE Small-Cap ETF,63.99,10622340000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/scz
ESGE,iShares MSCI EM ESG Optimized ETF,73.68,287352000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esge
EEMA,iShares MSCI Emerging Markets Asia Index Fund,72.83,608130500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eema
EMXC,iShares MSCI Emerging Markets ex China ETF,54.1,10820000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emxc
EUFN,iShares MSCI Europe Financials Sector Index Fund,22.68,2381400000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eufn
IEUS,iShares MSCI Europe Small-Cap ETF,57.58,250473000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ieus
RING,iShares MSCI Global Gold Miners ETF,17.79,321109500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ring
MPCT,iShares MSCI Global Impact ETF,57.77,31773500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mpct
ENZL,iShares MSCI New Zealand ETF,49.48,145966000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/enzl
QAT,iShares MSCI Qatar ETF,16.71,52636500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qat
TUR,iShares MSCI Turkey ETF,41.08,285506000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tur
UAE,iShares MSCI UAE ETF,16.4,39360000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/uae
ESGU,iShares MSCI USA ESG Optimized ETF,56.6827,56682700,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgu
IBB,iShares Nasdaq Biotechnology Index Fund,105.29,8918063000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ibb
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,179.52,1633632000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/soxx
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,25.945,9080750,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amca
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,31.43,40859000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emif
ICLN,iShares S&P Global Clean Energy Index Fund,9.39,154935000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/icln
WOOD,iShares S&P Global Timber & Forestry Index Fund,76.45,426591000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wood
